"ppt","type","trialNo","subjectGroup","condition1","title","content","trialText","head","stimFormat","pageBreak","stim1","stim2","key","ITI","ISI","presTime","random","randomBlock","feedbackIncorrect","feedbackCorrect","button1","button2","keyboard","responseType","responseOptions","orderPres","orderFile","timestamp","response","RT","correct","responseCode"
"AFMRBPDWJZMR","test",5,4,"affectivemisattributionprocedure4","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",2,"na","na","na","na","u p ","na","na",27,124,749719,"u",567,0,NA
"AFMRBPDWJZMR","test",5,4,"affectivemisattributionprocedure4","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",1,"na","na","na","na","u p ","na","na",28,123,751718,"u",584,0,NA
"AFMRBPDWJZMR","test",5,4,"affectivemisattributionprocedure4","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",1,"na","na","na","na","u p ","na","na",29,115,754091,"p",954,0,NA
"AFMRBPDWJZMR","test",5,4,"affectivemisattributionprocedure4","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",6,"na","na","na","na","u p ","na","na",30,128,756348,"u",860,0,NA
"AFMRBPDWJZMR","test",5,4,"affectivemisattributionprocedure4","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",7,"na","na","na","na","u p ","na","na",31,129,758782,"u",1009,0,NA
"AFMRBPDWJZMR","test",5,4,"affectivemisattributionprocedure4","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",8,"na","na","na","na","u p ","na","na",32,122,761232,"u",1010,0,NA
"AFMRBPDWJZMR","test",5,4,"affectivemisattributionprocedure4","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",6,"na","na","na","na","u p ","na","na",33,120,763758,"u",1054,0,NA
"AFMRBPDWJZMR","test",5,4,"affectivemisattributionprocedure4","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",5,"na","na","na","na","u p ","na","na",34,119,765775,"p",621,0,NA
"AFMRBPDWJZMR","test",11,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M3","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",35,141,784669,"1",10855,0,NA
"AFMRBPDWJZMR","test",13,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M5","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",36,143,789013,"1",3817,0,NA
"AFMRBPDWJZMR","test",8,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B8","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",37,138,792192,"8",2655,0,NA
"AFMRBPDWJZMR","test",12,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M4","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",38,142,795166,"8",2454,0,NA
"AFMRBPDWJZMR","test",9,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M1","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",39,139,797152,"1",1469,0,NA
"AFMRBPDWJZMR","test",16,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M8","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",40,146,800616,"7",2954,0,NA
"AFMRBPDWJZMR","test",15,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M7","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",41,145,804017,"1",2873,0,NA
"AFMRBPDWJZMR","test",1,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B1","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",42,131,806564,"9",2020,0,NA
"AFMRBPDWJZMR","test",6,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B6","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",43,136,808946,"9",1848,0,NA
"AFMRBPDWJZMR","test",14,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M6","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",44,144,811248,"3",1791,0,NA
"AFMRBPDWJZMR","test",10,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M2","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",45,140,813826,"3",2065,0,NA
"AFMRBPDWJZMR","test",2,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B2","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",46,132,816216,"8",1869,0,NA
"AFMRBPDWJZMR","test",7,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B7","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",47,137,819730,"4",2973,0,NA
"AFMRBPDWJZMR","test",4,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B4","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",48,134,822404,"4",2149,0,NA
"AFMRBPDWJZMR","test",5,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B5","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",49,135,824529,"3",1605,0,NA
"AFMRBPDWJZMR","test",3,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B3","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",50,133,827909,"7",2858,0,NA
"AFMRBPDWJZMR","test",2,0,"RWA","na","na","Our country needs free thinkers who will have the courage to stand up against traditional ways even if this upsets many people.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",51,148,851643,"4",13233,0,NA
"AFMRBPDWJZMR","test",13,0,"RWA","na","na","Facts show that we have to be harder against crime and sexual immorality in order to uphold law and order.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",52,159,858340,"9",6177,0,NA
"AFMRBPDWJZMR","test",14,0,"RWA","na","na","The situation in the society of today would be improved if troublemakers were treated with reason and humanity.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",53,160,861299,"7",2432,0,NA
"AFMRBPDWJZMR","test",8,0,"RWA","na","na","Many good people challenge the state criticize the church and ignore the normal way of living.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",54,154,868526,"6",6689,0,NA
"AFMRBPDWJZMR","test",11,0,"RWA","na","na","There are many radical immoral people trying to ruin things the society ought to stop them.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",55,157,874087,"7",5040,0,NA
"AFMRBPDWJZMR","test",12,0,"RWA","na","na","It is better to accept bad literature than to censor it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",56,158,880309,"5",5694,0,NA
"AFMRBPDWJZMR","test",6,0,"RWA","na","na","The society needs to show openness towards people thinking differently rather than a strong leader the world is not particularly evil or dangerous.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",57,152,891720,"7",10889,0,NA
"AFMRBPDWJZMR","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",58,149,898051,"4",5801,0,NA
"AFMRBPDWJZMR","test",1,0,"RWA","na","na","Our country needs a powerful leader in order to destroy the radical and immoral currents prevailing in society today.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",59,147,905602,"5",7022,0,NA
"AFMRBPDWJZMR","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",60,153,914431,"2",8298,0,NA
"AFMRBPDWJZMR","test",5,0,"RWA","na","na","Gods laws about abortion pornography and marriage must be strictly followed before it is too late violations must be punished.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",61,151,922158,"1",7192,0,NA
"AFMRBPDWJZMR","test",15,0,"RWA","na","na","If the society so wants it is the duty of every true citizen to help eliminate the evil that poisons our country from within.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",62,161,930996,"3",8321,0,NA
"AFMRBPDWJZMR","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",63,156,938148,"3",6622,0,NA
"AFMRBPDWJZMR","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",64,155,945351,"4",6674,0,NA
"AFMRBPDWJZMR","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",65,150,950570,"7",4698,0,NA
"AFMRBPDWJZMR","form",12,0,"SECS","na","na","na","Patriotism","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,964841,"50",8368,0,NA
"AFMRBPDWJZMR","form",6,0,"SECS","na","na","na","Gun ownership","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,970997,"5",5579,0,NA
"AFMRBPDWJZMR","form",9,0,"SECS","na","na","na","Fiscal responsibility","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,976626,"70",5073,0,NA
"AFMRBPDWJZMR","form",10,0,"SECS","na","na","na","Business","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,981252,"85",4055,0,NA
"AFMRBPDWJZMR","form",4,0,"SECS","na","na","na","Religion","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,985565,"15",3725,0,NA
"AFMRBPDWJZMR","form",2,0,"SECS","na","na","na","Limited government","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,991729,"5",5597,0,NA
"AFMRBPDWJZMR","form",5,0,"SECS","na","na","na","Welfare benefits","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,996195,"90",3876,0,NA
"AFMRBPDWJZMR","form",8,0,"SECS","na","na","na","Traditional values","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1000505,"60",3738,0,NA
"AFMRBPDWJZMR","form",3,0,"SECS","na","na","na","Military and national security","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1006076,"60",4999,0,NA
"AFMRBPDWJZMR","form",7,0,"SECS","na","na","na","Traditional marriage","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1010617,"20",3955,0,NA
"AFMRBPDWJZMR","form",11,0,"SECS","na","na","na","The family unit","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1015609,"70",4429,0,NA
"AFMRBPDWJZMR","form",1,0,"SECS","na","na","na","Abortion","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1022307,"55",6148,0,NA
"ANUHEGFSFGLX","test",1,0,"apprentissage","na","na","Watch carefully these two families","na",".jpg","na","learn02","na","na","500","na","na","na",0,"na","na","NEXT","na","na","na","na",1,1,146496,"1",36614,0,NA
"ANUHEGFSFGLX","test",7,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B6","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",2,7,154248,"1",7234,1,NA
"ANUHEGFSFGLX","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B2","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",3,3,160385,"1",3575,1,NA
"ANUHEGFSFGLX","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B7","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",4,8,164293,"1",2066,1,NA
"ANUHEGFSFGLX","test",16,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M6","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",5,16,167324,"2",1370,1,NA
"ANUHEGFSFGLX","test",6,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B5","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",6,6,172179,"1",3156,1,NA
"ANUHEGFSFGLX","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M7","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",7,17,175160,"2",1347,1,NA
"ANUHEGFSFGLX","test",4,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B3","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",8,4,178135,"1",1278,1,NA
"ANUHEGFSFGLX","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",9,14,180696,"2",1199,1,NA
"ANUHEGFSFGLX","test",5,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B4","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",10,5,183746,"1",1614,1,NA
"ANUHEGFSFGLX","test",9,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B8","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",11,9,187217,"2",2195,0,NA
